filename	date	plate	batch	tank	index	line	diet	Exp	overfeeding	cholesterol	glucose	VAST	Wellfolder	age	Imaged	protein	ldl	gluc	tc	tg	freeze_dried	pos_bio	batch_bio	pcsk1_nwt	pcsk1_dich	qRNA	Volume	CellVolume_Av	CellVolume_Stdev	CellInt_Av	CellInt_Stdev	NrCells	isletNr	IV	ISA	IED	IPAL1	IPAL2	IPAL3	ROI_edge	PostCheckValid	NrLipids	LiverRefinedArea	LipidArea	AverageLipidsIntensity	AverageLipidsBGIntensity	bld	bodyfat	Length_1_1	Area_1_1	Border_1_1	Border_size_1_1	BodyPigm_Total_1_1	BodyPigm_Average_1_1	BodyPigm_Stdev_1_1	Length_1_4	Area_1_4	Border_1_4	Border_size_1_4	BodyPigm_Total_1_4	BodyPigm_Average_1_4	BodyPigm_Stdev_1_4	Length_1_7	Area_1_7	Border_1_7	Border_size_1_7	BodyPigm_Total_1_7	BodyPigm_Average_1_7	BodyPigm_Stdev_1_7	Length_1_10	Area_1_10	Border_1_10	Border_size_1_10	BodyPigm_Total_1_10	BodyPigm_Average_1_10	BodyPigm_Stdev_1_10	Date	length	dorsal_area	lateral_area	tod	length_Res	dorsal_area_Res1	lateral_area_Res1	tc_Res	tg_Res	gluc_Res	ldl_Res	tc_Res1	tg_Res1	gluc_Res1	ldl_Res1	NrCells_Res1	Volume_Res1	CellVolume_Av_Res1	CellVolume_Stdev_Res1	CellInt_Av_Res1	CellInt_Stdev_Res1	IV_Res1	ISA_Res1	IED_Res1	IPAL1_Res1	IPAL2_Res1	IPAL3_Res1	NrLipids_Res1	LiverRefinedArea_Res1	intlength	intdorsal_area	intlateral_area	intNrCells	intVolume	intCellVolume_Av	intCellVolume_Stdev	intCellInt_Av	intCellInt_Stdev	intIV	intISA	intIED	intIPAL1	intIPAL2	intIPAL3	intNrLipids	intLiverRefinedArea	intldl	inttg	inttc	intgluc
InsH2Bfabp_CD15_11dpf_vast01_plate01_pcsk1_210108_1030_W_E10	210108	1	8	38	AP202	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1030_E10	11	1	15.9445	1.020888	.50739251	.4764144	.8573576	0	6	18	1	1	2	232494	7750	8142	17	5	30	1	1232857	71742	103	161	108	61	0	1	183	120599	17755	94.114395	139.20327	0	0	4294.811	1164856.6	0	0	1.647e+09	8042.0388	17375.319	4037.897	1525268.6	0	0	1.762e+09	8603.4323	16386.432	4236.658	1175802.6	0	0	1.635e+09	7982.699	17248.634	3995.3364	1534180.9	0	0	1.774e+09	8663.2315	16430.758	1/19/2021 10:46	4294.811	1164857	1525269	2.5	299.459	16638.31	-16859.46	.0295906	.1305745	-.0651095	-.3537725	-.0030253	.0635674	-.0880159	-.4569809	-3.929728	-19604.25	-29.26	361.1733	-10.8547	-1.402846	-183005.6	-9463.207	8.533334	-6.685527	-7.104482	.6266667	21	9042.228	.8882476	.8535309	.640987	-.1340876	-.0083555	.0417893	.349563	-1.361571	-.7949086	-.227545	-.3318534	.4770404	-.1594259	-.6433454	-.0920395	.4552406	.3896322	-.0956362	.4637077	.5409867	-.1136392
InsH2Bfabp_CD15_11dpf_vast01_plate01_pcsk1_210108_1030_W_E12	210108	1	8	36	AP217	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1030_E12	11	1	9.700547	1.361184	.53910454	.3743256	.6235328	0	21	18	1	1	2	199296	6228	5520	41	7	32	1	1042106	62757	84	153	119	59	0	1	62	76054	6367	33.805127	57.078296	0	0	4163.4575	985114.14	0	0	1.437e+09	7015.4621	16591.844	3971.2766	1313465.6	0	0	1.591e+09	7770.3593	16008.437	4160.9102	1012718.5	0	0	1.460e+09	7129.1588	16608.005	3970.5535	1329465.9	0	0	1.577e+09	7699.4274	15789.161	1/19/2021 11:37	4163.458	985114.1	1313466	2.5	48.78016	-98074.55	-140837.9	-.0735576	-.0894729	-.0418303	-.0471582	-.0162145	.0289694	-.0013802	.1355146	-1.929728	-52802.25	-1551.26	-2260.827	11.10283	.186834	-373756.6	-18448.21	-10.46667	-15.07855	-7.037183	-1.373333	-100	-35502.77	.5769385	.1071223	.0119937	.0836517	-.4583978	-.9541653	-.7609839	1.158484	.2967378	-.5533847	-.717066	-.6956203	-.4215776	-.1933732	-.2706416	-1.462453	-.8060521	.5039654	-.3724957	-.0840529	.1256613
InsH2Bfabp_CD15_11dpf_vast01_plate01_pcsk1_210108_1030_W_F10	210108	1	8	36	AP203	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1030_F10	11	1	19.90891	1.9737168	.58667259	.7146216	.4676496	0	7	18	1	1	2	436889	8566	7593	47	10	51	1	2647815	142013	112	247	162	77	0	1	331	173316	34649	138.13363	192.31095		0	4703.8403	1379560.5	0	0	2.028e+09	9900.6701	19172.001	4635.7617	1865194.1	0	0	2.170e+09	10594.103	17917.231	4797.2192	1399897.5	0	0	2.055e+09	10035.064	19227.473	4613.0746	1877186.9	0	0	2.202e+09	10752.004	18047.204	1/19/2021 10:50	4703.84	1379561	1865194	2.5	589.163	24588.49	40384.72	.2677272	-.258215	.0136084	.5968108	.1882855	-.4219215	-.0423488	.3444708	17.07027	184790.8	786.74	-187.8267	17.10283	3.186834	1231952	60807.79	17.53333	78.92145	35.96282	16.62667	169	61759.23	2.027082	2.027082	2.258357	1.226528	1.713249	.612813	.108835	1.750686	1.451407	1.52738	1.713249	.9808501	2.128045	1.427856	1.678071	1.9785	1.502459	1.692891	-1.323364	1.771034	.450457
InsH2Bfabp_CD15_11dpf_vast01_plate01_pcsk1_210108_1030_W_F11	210108	1	8	38	AP210	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1030_F11	11	1	11.38542	.7146216	.52324853	.3062664	.8573576	0	14	18	1	1	2	316059	8317	8700	25	6	38	1	1909194	105420	115	190	144	60	0	1	153	96507	15531	90.299967	136.44387	16.11658	0	3830.1908	948717.04	0	0	1.434e+09	7001.4048	17025.968	3801.4461	1293188.5	0	0	1.488e+09	7267.4066	15554.737	3840.4684	960739.75	0	0	1.432e+09	6994.1582	16936.113	3811.8168	1307633.7	0	0	1.510e+09	7372.7759	15626.914	1/19/2021 11:15	3830.191	948717.1	1293189	2.5	-165.1611	14615.93	42953.61	-.1411224	.1379225	-.053751	-.6780025	-.110941	.2004185	-.0324101	-.5815563	4.070271	63960.75	537.74	919.1733	-2.8547	-.4028464	493331.4	24214.79	20.53333	22.31447	28.89552	-.3733333	-9	-15049.77	-.3642922	-.2033486	-.1323128	.6640369	.8297738	.4583978	.5927726	-.349563	-.227545	.853588	.9281431	1.095418	.5927726	.9027348	-.1763742	.0066666	-.1674433	-.7279133	.4637077	-.4197869	.0179054
InsH2Bfabp_CD15_11dpf_vast01_plate01_pcsk1_210108_1030_W_F12	210108	1	8	37	AP218	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1030_F12	11	1	13.76407	1.4632728	.47568048	.170148	.6235328	0	22	18	.1117386	0	1	265992	6186	4366	42	11	43	1	1640324	94065	98	207	123	59	0	1	106	89388	9778	88.814341	139.37809	0	0	3926.9433	958586.43	0	0	1.322e+09	6455.9812	15664.1	3835.0016	1296837.2	0	0	1.407e+09	6868.6628	14542.813	4026.341	985383.3	0	0	1.340e+09	6542.0287	15687.453	3829.3904	1302938.2	0	0	1.429e+09	6979.1832	14682.865	1/19/2021 11:41	3926.943	958586.4	1296837	2.5	-303.6423	-15582.67	-7115.478	-.2778058	-.0885544	-.1058166	.0526852	-.2684835	-.069279	-.0992606	.082421	9.070271	13893.75	-1593.26	-3414.827	12.74885	4.298707	224461.4	12859.79	3.533333	39.08621	.7584189	-1.373333	-56	-22168.77	-.1250627	-.0594337	-.0840529	1.036433	.4215776	-.9808501	-1.300781	1.320504	1.989313	.4958504	.5729675	.184867	.8778963	.1004337	-.2706416	-.8153122	-.2768245	.6744897	-.3724957	-1.085925	-.3406948
InsH2Bfabp_CD15_11dpf_vast01_plate01_pcsk1_210108_1030_W_G10	210108	1	8	37	AP204	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1030_G10	11	1	13.36763	1.2931248	.63424064	.6125328	.5455912	0	8	18	1	1	2	210050	5835	4893	38	9	36	1	1278429	77092	102	153	133	54	0	1	37	87572	3357	40.236714	75.480715	0	0	4149.7292	1005929.6	0	0	1.454e+09	7097.4519	16700.871	3949.5319	1351118.8	0	0	1.540e+09	7518.0363	15623.77	4161.4421	1019657	0	0	1.447e+09	7063.6121	16602.956	3939.8729	1351088.9	0	0	1.543e+09	7535.5488	15607.604	1/19/2021 10:53	4149.729	1005930	1351119	2.5	-80.8567	-70298.12	-91964.16	.1655677	-.1793549	.0606143	-.0860266	.16598	-.1782077	.0609978	-.0841457	2.070272	-42048.25	-1944.26	-2887.827	8.74885	2.298707	-137433.6	-4113.207	7.533333	-14.91379	10.75842	-6.373333	-125	-23984.77	.5353367	.276726	.2175866	.367383	-.2447285	-1.340755	-.9541653	.853588	.9944579	-.0920395	-.0585214	.4124631	-.4215776	.5533847	-.9153651	-2.083189	-.4040578	.4111639	-.8501565	1.239093	.7201566
InsH2Bfabp_CD15_11dpf_vast01_plate01_pcsk1_210108_1030_W_G11	210108	1	8	36	AP211	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1030_G11	11	1	16.63827	1.9396872	.41225642	.6125328	.7014744	0	15	18	1	1	2	331351	10355	11105	30	8	32	1	1892734	93308	116	166	140	65	0	1	48	129296	3535	65.9628	100.40153		0	4283.0404	1159443.4	0	0	1.788e+09	8729.798	18799.818	4277.1534	1575094	0	0	1.845e+09	9008.2573	17000.402	4347.7113	1175354	0	0	1.792e+09	8751.3273	18733.792	4282.9252	1586040	0	0	1.878e+09	9168.9894	17162.989	1/19/2021 11:18	4283.041	1159443	1575094	2.5	168.3632	18965.04	42690.93	.1650734	-.0170422	-.1653053	.5448177	.1328928	-.0833229	-.1879784	.4426644	-1.929728	79252.75	2575.74	3324.173	.1028273	1.186834	476871.4	12102.79	21.53333	-2.078549	13.96282	4.626667	-114	17739.23	.8365535	.8365535	.8467595	.0836517	1.008252	1.475791	1.300781	.167894	.6744897	.8297738	.5340118	1.191816	.0334279	.7721932	.4676988	-1.783727	.5536956	1.644854	-.0119366	1.239093	-.8331469
InsH2Bfabp_CD15_11dpf_vast01_plate01_pcsk1_210108_1030_W_G12	210108	1	8	38	AP219	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1030_G12	11	1	13.56585	.9187992	.45982446	.4764144	.779416	0	23	18	1	1	2	187061	8908	7984	36	8	21	1	31	45	4	5	4	2	0	1	11	92473	822	44.09617	72.301892	0	0	3812.1934	892670.9	0	0	1.279e+09	6247.2896	15758.985	3731.6275	1219796.1	0	0	1.402e+09	6844.4889	14980.158	3861.0343	896379.39	0	0	1.284e+09	6267.4854	15780.33	3741.2006	1222308.3	0	0	1.419e+09	6930.6286	15099.52	1/19/2021 11:45	3812.193	892670.9	1219796	2.5	-183.1587	-33628.88	-19803.61	.0283899	.0682473	-.1222348	-.4940339	.0410803	.0944575	-.1133103	-.4536107	-12.92973	-65037.25	1128.74	203.1733	8.1453	1.597154	-1415832	-81160.2	-90.46667	-162.6855	-111.1045	-58.37333	-151	-19083.77	-.4416151	-.5769385	-.4862439	-1.158484	-.8297738	.8064212	.3142472	.6744897	.6744897	-1.989313	-1.989313	-1.932212	-2.326348	-1.932212	-2.053749	-2.787043	-.2354883	-.3789003	.2471891	.5409867	-.4904585
InsH2Bfabp_CD15_11dpf_vast01_plate01_pcsk1_210108_1030_W_H10	210108	1	8	38	AP205	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1030_H10	11	1	12.37652	1.871628	.53910454	.170148	.6235328	0	9	18	1	1	2	125889	7405	4321	34	6	17	1	628260	43859	78	135	86	56	0	1	208	83669	22616	113.89347	165.06548	0	0	3904.9326	937980.35	0	0	1.300e+09	6349.1999	15588.032	3818.6014	1249942.6	0	0	1.413e+09	6900.0634	14833.458	3839.5338	946085.21	0	0	1.313e+09	6413.0122	15663.378	3813.4484	1264836.4	0	0	1.438e+09	7021.0291	14944.787	1/19/2021 10:57	3904.933	937980.4	1249943	2.5	-90.41945	-28912.22	-44994.89	-.2768877	-.1004948	-.035084	.4902312	-.2635466	-.0726729	-.0255855	.533241	-16.92973	-126209.3	-374.26	-3459.827	6.1453	-.4028464	-787602.6	-37346.21	-16.46667	-32.68553	-29.10448	-4.373333	46	-27887.77	-.2033486	-.3015001	-.34239	-1.554774	-1.989313	-.0920395	-1.427856	.4770404	-.227545	-1.427856	-1.475791	-1.382994	-1.158484	-1.451407	-.6744897	.7877361	-.5076453	1.482922	-.3724957	-1.085925	.1256613
InsH2Bfabp_CD15_11dpf_vast01_plate01_pcsk1_210108_1030_W_H11	210108	1	8	37	AP212	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1030_H11	11	1	17.03471	1.4292432	.57081658	.4764144	1.3250072	0	16	18	1	1	2																195	121272	20367	92.072665	121.86696	22.90251	0	4270.9537	1107644	0	0	1.582e+09	7722.6302	17232.656	4047.4994	1490426.6	0	0	1.652e+09	8067.8576	15958.351	4300.3331	1131510	0	0	1.600e+09	7813.3818	17226.158	3993.4009	1501851.2	0	0	1.678e+09	8194.8185	16074.48	1/19/2021 11:21	4270.954	1107644	1490427	2.5	40.36791	-26482.28	-31585.96	.0288843	.6074091	-.0073073	.0321282	-.0070987	.5332583	-.0326719	-.0821691													33	9715.228	.8198138	.591027	.5689678													.5536956	.4478585	.5800146	1.1219	.5409867	.3597319
InsH2Bfabp_CD15_11dpf_vast01_plate01_pcsk1_210108_1030_W_H12	210108	1	8	36	AP220	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1030_H12	11	1	12.67386	.9187992	.42811243	.4083552	.7014744	0	24	18	.9834143	1	2	138132	6006	4528	29	8	23	1	798813	49426	88	112	104	57	0	1	196	119514	11095	70.112818	83.990462	21.20602	0	4054.8375	983618.77	1	6	1.439e+09	7027.0467	16613.187	3976.5184	1316486.2	0	0	1.591e+09	7767.0908	15816.385	4086.0932	1009398.8	1	3	1.462e+09	7138.6192	16650.551	3943.4276	1321630.2	0	0	1.609e+09	7857.3369	15927.106	1/19/2021 11:48	4054.837	983618.8	1316486	2.5	-59.83996	-48938.3	-68794.21	-.0397399	-.0087758	-.154509	-.4962793	-.0153158	.0416416	-.1373129	-.4185324	-10.92973	-113966.3	-1773.26	-3252.827	-.8971727	1.186834	-617049.6	-31779.21	-6.466667	-56.07855	-22.03718	-3.373333	34	7957.227	.3390167	.0832544	.0239892	-.9153651	-1.790751	-1.158484	-1.262784	.0585214	.6744897	-.9808501	-1.300781	-.4770404	-1.713249	-.8064212	-.5533847	.5693054	.3468242	-.3789003	-.0119366	.1141853	-.7201566
InsH2Bfabp_CD15_11dpf_vast01_plate01_pcsk1_210108_1200_W_A02	210108	1	8	38	AP229	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1200_A02	11	1	13.54145	.85074	.68180869	.1361184	.7014744	0	33	18	.1351536	0	1																193	108554	20335	135.23817	179.6047	8.48241	0	3676.9689	950661.01	0	0	1.348e+09	6581.0881	15921.029	3598.853	1306676.6	0	0	1.445e+09	7058.0974	14920.356	3780.0497	973450.32	0	0	1.361e+09	6645.8229	15920.929	3620.7255	1323783.6	0	0	1.464e+09	7147.33	14965.758	1/19/2021 12:21	3676.969	950661	1306677	4	-318.3831	81801.73	145382	-.3126123	-.0005093	.0941275	-.5845475	-.289849	.0463068	.1100779	-.5124193													31	-3002.773	-.9611179	-.1912353	-.0359881													.5228713	.1135753	-.4972006	-.0119366	-1.396116	1.067571
InsH2Bfabp_CD15_11dpf_vast01_plate01_pcsk1_210108_1200_W_A03	210108	1	8	36	AP237	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1200_A03	11	1	20.07389	1.6334208	.58667259	.5444736	.6235328	0	41	18	.1079602	0	1	319685	6148	4581	43	8	52	1	2515757	132595	101	230	196	61	0	1	148	134508	9483	74.132496	86.354855	0	0	4443.6547	1243093.9	0	0	1.804e+09	8809.9412	18162.85	4370.202	1730462	0	0	1.959e+09	9565.751	16948.683	4506.9004	1251198.7	0	0	1.808e+09	8826.6034	18144.118	4315.9665	1725976	0	0	1.982e+09	9677.4567	17089.834	1/19/2021 12:45	4443.655	1243094	1730462	4	328.9774	23116.12	89682.16	.0951779	-.071103	-.0055061	.1801698	.0469948	-.1709218	-.0396847	.0261079	18.07027	67586.75	-1631.26	-3199.827	13.10283	1.186834	1099894	51389.79	6.533333	61.92145	69.96281	.6266667	-14	22951.23	1.385575	1.170733	1.320696	1.300781	.9027348	-1.036433	-1.226528	1.451407	.6744897	1.382994	1.475791	.3406948	1.613358	1.989313	-.0920395	-.1337288	.7169511	1.067571	-.3724957	.8994349	.450457
InsH2Bfabp_CD15_11dpf_vast01_plate01_pcsk1_210108_1200_W_B03	210108	1	8	38	AP238	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1200_B03	11	1	19.7814	1.361184	.61838462	.2041776	.6235328	0	42	18	.1440992	0	1																252	158812	22573	70.365324	107.53077	0	0	4524.4413	1232177.7	0	0	1.812e+09	8849.0329	18282.327	4435.6417	1744488.5	0	0	1.948e+09	9510.2138	16936.048	4451.9387	1228110.4	0	0	1.768e+09	8631.3491	18011.269	4305.1603	1726753.5	0	0	1.937e+09	9459.6844	16954.267	1/19/2021 1:04	4524.441	1232178	1744489	4	529.0894	-30906.43	45770.8	-.2451887	-.0701845	.0256438	-.0943125	-.2888669	-.1607213	-.0053642	-.2340674													90	47255.23	1.602683	1.147476	1.517317													1.176584	1.231636	.5039654	-.3724957	-.812913	.5941961
InsH2Bfabp_CD15_11dpf_vast01_plate01_pcsk1_210108_1200_W_C02	210108	1	8	37	AP231	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1200_C02	11	1	20.26889	1.871628	.63424064	.170148	.779416	0	35	18	0	0	1	398080	6319	4231	42	10	63	1	3203710	160212	132	208	191	72	0	1	147	169905	10370	47.052621	57.040697	0	0	5078.405	1474934.7	0	0	2.128e+09	10392.175	19214.847	4615.706	1946123	0	0	2.210e+09	10789.509	17692.495	5072.1853	1491084.6	0	0	2.139e+09	10446.152	19224.451	4643.7932	1951895.1	0	0	2.234e+09	10908.132	17786.201	1/19/2021 12:27	5078.405	1474935	1946123	4	847.8196	-87373.48	-159604.3	-.278724	.0792693	.0454351	.4318496	-.3351257	-.0374034	.0055063	.25184	29.07027	145981.8	-1460.26	-3549.827	12.74885	3.298707	1787847	79006.8	37.53333	40.08621	68.75842	11.62667	-15	58348.23	2.824237	2.824237	2.821183	1.644854	1.382994	-.853588	-1.475791	1.320504	1.451407	1.989313	1.989313	1.880794	.9281431	1.880794	1.050837	-.1742078	1.3888	1.482922	.2471891	-1.085925	.7201566
InsH2Bfabp_CD15_11dpf_vast01_plate01_pcsk1_210108_1200_W_C03	210108	1	8	38	AP239	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1200_C03	11	1	15.97893	1.8035688	.96721698	.680592	.5455912	0	43	18	0	0	1	417458	9939	8406	26	5	42	1	2564161	123625	131	202	155	69	0	1	169	150808	14866	57.864742	91.900644	0	0																																	4				.231155	-.1472076	.3739139	.3458269	.2343056	-.1410771	.3759425	.3551396	8.070271	165359.8	2159.74	625.1733	-1.8547	-1.402846	1148298	42419.79	36.53333	34.31447	39.89552	8.626667	7	39251.23				.9674216	1.583387	1.262784	.4770404	-.1933732	-.7949086	1.427856	1.382994	1.790751	.7721932	1.262784	.7721932	.2492189	1.076028	1.367628	-.8501565	1.536557	2.260189
InsH2Bfabp_CD15_11dpf_vast01_plate01_pcsk1_210108_1200_W_D01	210108	1	8	36	AP224	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1200_D01	11	1	15.68643	1.531332	.52324853	.5444736	.8573576	0	28	18	0	0	1	199312	5111	6407	40	10	39	1	1350203	86916	94	163	142	63	0	1	255	144773	16066	76.417041	93.784748	0	0																																	4				.096096	.1507814	-.0616217	.1072717	.0881053	.1341961	-.0673318	.0816619	5.070271	-52786.25	-2668.26	-1373.827	10.10283	3.186834	-65659.58	5710.793	-.4666667	-5.078549	15.96282	2.626667	93	33216.23				.7609839	-.4399132	-2.128045	-.3318534	1.008252	1.451407	.0752699	.367383	-.0668933	-.0668933	.853588	.1763742	1.217526	.9222792	.7998296	.4637077	.8994349	.0179054
InsH2Bfabp_CD15_11dpf_vast01_plate01_pcsk1_210108_1200_W_D02	210108	1	8	38	AP232	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1200_D02	11	1	10.61648	1.1229768	.38054438	.4083552	.5455912	0	36	18	1	1	2	242967	7838	11194	34	9	31	1	1448391	76999	94	245	91	60	0	1	166	82282	14776	78.307695	130.91194	0	0	3984.8579	955595.7	0	0	1.377e+09	6723.2879	16239.394	3828.5976	1285711.7	0	0	1.485e+09	7250.158	15284.152	3944.0646	966392.21	0	0	1.398e+09	6825.5357	16335.095	3812.1934	1290616.5	0	0	1.494e+09	7296.698	15312.169	1/19/2021 12:31	3984.858	955595.7	1285712	4	-10.49416	-47063.68	-57984.58	-.0405874	-.153637	-.2088233	-.319047	.0203795	-.0280002	-.1659392	-.1253876	-2.929728	-9131.247	58.74	3413.173	6.1453	2.597154	32528.42	-4206.207	-.4666667	77.31448	-24.10448	-.3733333	4	-29274.77	.1310515	-.1071223	-.168705	-.0167116	.1256613	.0920395	1.340755	.4770404	.9944579	.2619846	-.0752699	-.0668933	1.989313	-1.300781	-.1763742	.1539368	-.5536956	.0776641	-.8501565	.1141853	-1.110772
InsH2Bfabp_CD15_11dpf_vast01_plate01_pcsk1_210108_1200_W_D03	210108	1	8	38	AP240	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1200_D03	11	1	16.46643	1.7355096		.6125328	1.0911824	0	44	18	.1408316	0	1	300582	7910	8584	27	7	38	1	1574370	100945	97	221	101	70	0	1	255	181214	22747	105.55774	136.90635	0	0																																	4				.1630252	.3993021		.2755222	.1612753	.3952956		.2691951	4.070271	48483.75	130.74	803.1733	-.8547003	.5971536	158507.4	19739.79	2.533333	53.31447	-14.10448	9.626667	93	69657.23				.6640369	.6956203	.1256613	.5148374	-.0920395	.2967378	.4215776	.853588	.117244	1.226528	-.9944579	.8656782	1.217526	1.590589	1.229064	.8761429	1.239093	
InsH2Bfabp_CD15_11dpf_vast01_plate01_pcsk1_210108_1200_W_E01	210108	1	8	37	AP225	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1200_E01	11	1	11.29897	1.020888	.68180869	.4083552	.5455912	0	29	18	.7993068	1	2																280	147002	24388	113.52955	158.48717		0																																	4				-.040093	-.1600665	.0963763	-.4054177	.005799	-.0654203	.1286803	-.2594998													118	35445.23																1.523396	.9638794	-.0956362	-.8501565	.1141853	1.067571
InsH2Bfabp_CD15_11dpf_vast01_plate01_pcsk1_210108_1200_W_E02	210108	1	8	36	AP233	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1200_E02	11	1	18.41641	1.2931248	.68180869	.2041776	.779416	0	37	18	0	0	1																							4410.1053	1283707.9	0	0	1.861e+09	9085.8119	18411.387	4331.9266	1753460.7	0	0	1.984e+09	9688.5706	17113.841	4574.262	1295371.7	0	0	1.867e+09	9118.485	18402.961	4284.9672	1737370.6	0	0	1.978e+09	9659.8221	17099.461	1/19/2021 1:02	4410.105	1283708	1753461	4	295.4281	80577.88	135648.4	-.2448356	.0811063	.0918788	-.1511445	-.276944	.0145533	.0690762	-.2538767															1.244624	1.41729	1.597978															.4111639	.2471891	-.812913	1.067571
InsH2Bfabp_CD15_11dpf_vast01_plate01_pcsk1_210108_1200_W_E03	210108	1	8	38	AP241	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1200_E03	11	1	7.30151	1.6334208	.8879369	.510444	.7014744	0	45	18	1	1	2																							4119.8566	1001204.2	0	0	1.456e+09	7109.2792	16802.853	3992.3223	1340860.6	0	0	1.575e+09	7691.1897	15880.486	3987.8026	1004972.5	0	0	1.467e+09	7163.3484	16842.916	3987.4539	1347679.4	0	0	1.596e+09	7794.3477	16010.548	1/19/2021 12:55	4119.856	1001204	1340861	4	124.5044	-63512.99	-87435.35	.0608658	.0105126	.2935095	.171188	.1706062	.2366789	.3707368	.5198131															.45475	.2398758	.1323128															1.067571	-.0119366	.7010792	1.902217
InsH2Bfabp_CD15_11dpf_vast01_plate01_pcsk1_210108_1200_W_F01	210108	1	8	38	AP226	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1200_F01	11	1	12.56646	1.2931248	.63424064	.510444	.779416	0	30	18	.1090507	0	1	279036	12132	16600	16	4	23	1	1265517	67962	93	137	102	71	0	1	203	116225	19201	52.824565	72.599533	0	0	3993.839	1068316	0	0	1.483e+09	7243.0372	16466.726	3997.7498	1443741.5	0	0	1.520e+09	7420.1875	14801.482	3961.3724	1090656.7	0	0	1.500e+09	7321.7971	16468.791	3986.8538	1453551	0	0	1.534e+09	7488.1011	14872.263	1/19/2021 12:58	3993.839	1068316	1443742	4	-1.512955	61592.25	94504.56	.0619252	.0746768	.0482461	-.1354264	.0935115	.1397671	.070447	-.0350952	-10.92973	26937.75	4352.74	8819.173	-11.8547	-2.402846	-150345.6	-13243.21	-1.466667	-30.68553	-13.10448	10.62667	41	4668.227	.1670908	.4946417	.4997873	-.9153651	.5533847	2.128045	1.790751	-1.475791	-1.340755	-.1256613	-.5148374	-.1763742	-1.080319	-.9153651	.9541653	.6744897	.3046427	.4111639	.2471891	.7010792	.7201566
InsH2Bfabp_CD15_11dpf_vast01_plate01_pcsk1_210108_1200_W_F02	210108	1	8	38	AP234	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1200_F02	11	1	18.70891	1.8035688	.74523275	.2722368	.5455912	0	38	18	0	0	1																348	223518	31339	74.280096	99.224689	10.17889	0	4448.0575	1223265.4	0	0	1.824e+09	8907.6966	18511.745	4228.3659	1644000.2	0	0	1.900e+09	9277.1652	16976.275	4476.3281	1237052.6	0	0	1.820e+09	8886.0328	18437.813	4223.4367	1637988.9	0	0	1.905e+09	9300.1588	17038.865	1/19/2021 12:35	4448.058	1223265	1644000	4	452.7055	-946.0917	-1724.611	-.176847	-.1518	.1547406	.3570541	-.2115045	-.2236353	.130131	.2461686													186	111961.2	1.450499	1.124824	1.096804													2.787043	2.787043	1.367628	-.8501565	-.5409867	1.431172
InsH2Bfabp_CD15_11dpf_vast01_plate01_pcsk1_210108_1200_W_G01	210108	1	8	36	AP227	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1200_G01	11	1	12.27396	1.4632728	.68180869	.4423848	.8573576	0	31	18	.1426762	0	1	248809	6911	5574	26	7	36	1	1605361	92584	91	178	153	62	0	1	58	102925	4062	53.64473	89.051671	0	0	4042.7418	964508.06	0	0	1.368e+09	6681.4321	16218.215	3834.8574	1345047.6	0	0	1.438e+09	7022.5406	14820.39	4057.9525	986519.78	0	0	1.373e+09	6703.7309	16175.882	3814.1699	1343133.5	0	0	1.450e+09	7082.2141	14926.328	1/19/2021 12:14	4042.742	964508.1	1345048	4	-71.93566	-62493.57	-32659.47	-.0062047	.1535369	.0952519	.0324762	.0298865	.2279091	.1206235	.1471143	2.070272	-3289.247	-868.26	-2206.827	-3.897173	.186834	189498.4	11378.79	-3.466667	9.921451	26.96282	1.626667	-104	-8631.772	.3139559	-.0475369	.168705	.367383	.227545	-.4399132	-.717066	-.1933732	.2967378	.4399132	.5148374	-.3054808	.3230377	1.14229	.0250689	-1.639718	-.0066666	.6744897	.4637077	.3487557	1.067571
