barcode	arid5b_D	arid5b_G	mc4r_D	mc4r_G	negr1_D	negr1_G	pcsk1_D	pcsk1_G	filename_zebrafish	bin_liver	obj_liver	bin_beta	obj_beta	protein	ldl	tc	tg	gluc	Löpnr	pos_bio	batch_bio	area_insexpr	bld	bodyfat	N_beta_cells	beta_cell_volume	mean_mean_insexpr	LiverArea	NrofSpots	batch	tod	annotationquality_lipids	Volume	CellVolume_Av	CellVolume_Stdev	CellInt_Av	CellInt_Stdev	NrCells	isletNr	IV	ISA	IED	IPAL1	IPAL2	IPAL3	ROI_edge	AnnotationQuality_bc_moving	AnnotationQuality_bc_cut	length	Border_size_length	dorsal_area	lateral_area	Border_size_lateral	NrLipids	LiverRefinedArea	LipidArea	AverageLipidsIntensity	AverageLipidsBGIntensity	age	Imaged	Exp	line	energy	cholesterol	glucose	tank	n	lepr_D	lepr_G	pomca_D	pomca_G	pomcb_D	pomcb_G	sec16b_D	sec16b_G	lepr_homo	mc4r_homo	negr1_homo	pcsk1_homo	pomca_homo	sec16b_homo	score1	hdl	length_Res	dorsal_area_Res	lateral_area_Res	tc_Res	tg_Res	gluc_Res	ldl_Res	tc_Res1	tg_Res1	gluc_Res1	ldl_Res1	N_beta_cells_Res1	beta_cell_volume_Res1	NrCells_Res1	Volume_Res1	CellVolume_Av_Res1	CellVolume_Stdev_Res1	CellInt_Av_Res1	CellInt_Stdev_Res1	IV_Res1	ISA_Res1	IED_Res1	IPAL1_Res1	IPAL2_Res1	IPAL3_Res1	NrofSpots_Res1	LiverArea_Res1	NrLipids_Res1	LiverRefinedArea_Res1	LipidArea_Res1	AverageLipidsIntensity_Res1	beta_cell_volume_Res2	mean_mean_insexpr_Res1	mean_mean_insexpr_Res2	inttc	inttg	intgluc	intldl	intlength	intdorsal_area	intlateral_area	intN_beta_cells	intbeta_cell_volume	intmean_mean_insexpr	intNrCells	intVolume	intCellVolume_Av	intCellVolume_Stdev	intCellInt_Av	intCellInt_Stdev	intIV	intISA	intIED	intIPAL1	intIPAL2	intIPAL3	intNrofSpots	intLiverArea	intNrLipids	intLiverRefinedArea	intLipidArea	intAverageLipidsIntensity
1136	0	0	2	2	1.66	2	.66	1	OB_Mix1_181201_10dpf_tank25_1150_plate41_a03	0	0	0	0						276	31	6	7988.054	0	0			10.102378	8725	106	48	3.5	0	127147	4541	2981	74	17	28	1	876230	54007	84	149	108	48	0			3883.6789	0	910615.23	1211900.6	0	165	77793	12349	113.1404	128.76183	10	1	OB_POP1	insH2B_lfabp	1	0	0	25	21	1	1	0	0	0	0	0	0		1			0	0	5.32		-229.317	14927.27	-3843.966											.891028	-3096.192	-297.8454	-893.7357	-15.33613	-3.940396	-36038	-1542.258	1.25427	-6.03546	-8.83416	-1.166231	-17.65785	-2512.259	21.1803	-10694.72	1096.238	5.756168		-.2273232						-1.49043	-1.511915	-1.705677			-.5262046	-.3228149	-.386175	-.0237243	-.625496	-1.504347	-1.07862	-.6497979	-.783141	-.3007852	-.4336581	-.7599502	-.7097679	.2246877	-1.55711	.8175788	-1.501817	.7452996	.3477269
1138	0	0	2	2	1	1	0	0	OB_Mix1_181201_10dpf_tank25_1150_plate41_c03	0	0	0	0						278	33	6			0			9.7924667	13375	140	48	3.5																												10	1	OB_POP1	insH2B_lfabp	1	0	0	25	21	.14626016	.1504065	1	1	0	0	0	0		1		0		0	4.1462602																											16.34215	2137.741																	-.5718876													.4770404	.115141				
1259	0	0	0	0	.8425	.9375	.66	1	OB_Mix1_181201_10dpf_tank25_1250_plate40_h02	0	0	0	0						275	30	6	7988.054	0	0	38	49591	8.1701556	9837	140	48	4.5	0	154392	6176	7742	104	20	25	1	17	30				2	1			3987.2588	0	903706.67	1220962.5	0	146	82719	7661	94.868324	117.73096	10	1	OB_POP1	insH2B_lfabp	1	0	0	25	21	0	0	0	0	0	0	0	0	0	0			0	0	1.5025		-125.7371	-32809.66	-50920.45									4.486321	6800.243	-2.108972	24148.81	1337.155	3867.264	14.66387	-.9403959	-912251	-55519.26				-47.16623	16.34215	-1400.259	2.180302	-5768.716	-3591.762	-6.287747	2922.84	-2.159545	-2.471148					-1.054472	-1.631534	-1.67594	1.060562	.2706968	-1.041151	-.8667555	.4292772	1.596353	2.593745	1.137043	-.1308436	-2.287753	-2.287753				-2.493243	.4770404	-.9729955	.4993061	-1.066674	-.1138604	-.2001545
1137	1	1	0	0	2	2	.66	1	OB_Mix1_181201_10dpf_tank25_1330_plate41_b03	0	0	0	0						277	32	6	7676.83	11.875374	0	20	29816	7.8353333	7558	37	48	5.5	3	91714	3988	4145	85	26	23	1	666933	45954	81	127	102	46	0			4230.5262	0	1023335.6	1389041.1	0	83	79605	6349	120.99611	136.18588	10	1	OB_POP1	insH2B_lfabp	1	0	0	25	21	0	0	1	1	0	0	0	0	0	0	1			0	4.66		117.5302	-9070.087	-14688.19									-13.51368	-12974.76	-4.108972	-38529.19	-850.8454	270.2643	-4.336125	5.059604	-245335	-9595.258	-1.74573	-28.03546	-14.83416	-3.166231	-86.65785	-3679.259	-60.8197	-8882.716	-4903.763	9.42017	-3119.885	-2.66344	-1.156222					-.0592189	-.5364224	-.5665459	-1.409355	-1.355811	-1.111257	-1.173722	-1.540585	-.9590383	.804885	-.6328771	1.73909	-1.444017	-1.301644	-.5746985	-1.510208	-1.167988	-1.00834	-.3003779	-1.936735	-.3857029	-1.328128	-.3251831	.5523092
1328	0	0	.66	1	2	2	0	0	OB_Mix1_181201_10dpf_tank25_1400_plate41_d03	0	0	0	0						279	34	6	7519.495		0	24	66648	6.3430889	18595	86	48	6		111065	3967	3191	67	20	28	1	1499349	69364	83	210	143	39	0			4659.6959	0	1174965.2	1526225.6	0	121	127531	6647	71.245521	74.729198	10	1	OB_POP1	insH2B_lfabp	1	0	0	25	21	.14626016	.1504065	0	0	0	0	2	2			1	0	0	1	4.8062602		546.7	-26607.43	-110105.7									-9.513679	23857.24	.891028	-19178.19	-871.8454	-683.7357	-22.33612	-.9403959	587081	13814.74	.2542704	54.96454	26.16584	-10.16623	-37.65785	7357.742	-22.8197	39043.29	-4605.763	-5.631234	30660.5	-4.241157	-3.123534					1.305665	.3370077	.0677022	-.6620542	1.440657	-1.599463	-.3228149	-.8609955	-.9973143	-.3103049	-2.731266	-.1308436	1.16586	.386175	-.3943932	2.14505	1.287032	-1.794178	.1011335	1.030495	.1281668	.4713459	-.2953777	-1.131629
1139	0	0	0	0	2	2	.66	1	OB_Mix1_181201_10dpf_tank25_1400_plate41_e03	0	0	0	0						280	35	6	10332.811	0	0	40		4.4836444	29352	14	48	6	0	90204	3341	1942	94	22	27	1	1600064	77460	100	203	137	37	1			4540.3801	0	1224551.4	1707822.3	0						10	1	OB_POP1	insH2B_lfabp	1	0	0	25	21	0	0	1	1	0	0	0	0	0	0	1			0	3.66		427.3842	70009.8	136157.9									6.486321		-.108972	-40039.19	-1497.845	-1932.736	4.663875	1.059604	687796	21910.74	17.25427	47.96454	20.16584	-12.16623	-109.6579	18114.74						-4.572268	-5.234744					.984235	.635657	.7525764	1.24618		-2.291343	-.51804	-1.623744	-1.929831	-2.287753	.2680725	.4804396	1.466893	.8959993	.8953369	1.924331	.9195127	-2.042124	-.8268301	2.638257				
1145	0	0	0	0	2	2	.66	1	OB_Mix1_181201_10dpf_tank26_1530_plate42_a09	0	0	0	0									10247.27	261.25823	0	30	49547	6.0165111	12941	0	48	7.5	6	104475	3166	2235	103	25	33	1	1098123	61700	89	168	105	48	0			4230.7418	0	1030483.4	1467936.4	0	80	112688	6653	198.27533	220.59644	10	1	OB_POP1	insH2B_lfabp	1	0	0	26	14	0	0	1	1	0	0	0	0	0	0	1			0	3.66		66.32173	-5438.871	22912.39									1.073988	8750.761	5.93299	-26165.13	-1660.981	-1414.006	6.989213	3.536216	189147.2	4934.454	6.254271	13.87901	-10.69024	-1.810017	-63.87979	1625.735	-20.31536	13594.68	-983.1803	22.5602	7678.385	-1.447337	-1.639425					-.0522452	-.4887764	-.211642	.2287701	.2459351	-1.724379	.3648949	-1.048727	-2.594832	-1.879864	1.050746	1.529329	.0436419	-.1472795	.1042979	.5097542	-.9889579	-.7097679	-2.286548	.017408	-.4437494	.0853145	-.2879682	2.985315
1146	0	0	1	1	2	2	.66	1	OB_Mix1_181201_10dpf_tank26_1530_plate42_b09	0	0	0	0						281	36	6	9747.403	26.295471	0	42	40820	9.682	10176	2	48	7.5	0	154460	4681	3823	89	23	33	1	1236715	74035	96	175	132	45	0			4443.2441	0	1065594.5	1479331.1	0	57	96282	7939	146.63092	158.576	10	1	OB_POP1	insH2B_lfabp	1	0	0	26	14	1	1	1	1	0	0	1	1			1				6.66		278.8241	-54090.39	-80865.24									13.07399	23.76074	5.93299	23819.87	-145.9813	173.9936	-7.010787	1.536216	327739.2	17269.45	13.25427	20.87901	16.30976	-4.810017	-61.87979	-1139.265	-43.31536	-2811.321	302.8197	5.933282	-10203.46	1.946599	.5875207					.6965074	-.2211187	-.1393108	1.377836	-.4497839	-.6379427	.3648949	.4379916	.1508093	.4910123	-.2354234	.8181891	.4820832	.7200097	.6177484	.7599502	.6080852	-1.15807	-1.580953	-.7600542	-.7641813	-.3401932	-.0781898	1.27833
1147	0	0	.66	1	1.66	2	0	0	OB_Mix1_181201_10dpf_tank26_1600_plate42_c09	0	0	0	0						282	37	6	9747.403	406.30744	0	42	42861	9.8498	16700	4	48	8	0	197862	5496	3630	98	24	36	1	1354417	83920	92	180	140	53	0			4380.6872	1	1153432	1589748.5	0	41	136211	4038	196.28705	188.63978	10	1	OB_POP1	insH2B_lfabp	1	0	0	26	14	0	0	0	0	0	0	2	2	0			0	0	1	4.32		239.2311	46287.56	63456.9									13.07399	2064.761	8.93299	67221.87	669.0187	-19.0064	1.989213	2.536216	445441.2	27154.45	9.254271	25.87901	24.30976	3.189983	-59.87979	5384.735	-59.31536	37117.68	-3598.18	38.61504	-8162.465	2.114399	.7553207					.4966379	.2354121	.3298977	1.377836	-.3375945	-.5626581	.7939661	1.515101	1.023665	.2689415	.6041539	1.191548	.838235	1.197754	.3514649	.9073585	1.121722	-.1272606	-1.322171	.6788669	-1.194469	.6370699	-.6901737	2.631592
1335	0	0	0	0	0	0	.66	1	OB_Mix1_181201_10dpf_tank26_1600_plate42_d09	0	0	0	0						283	38	6	8896.729	0	0	28	28512	7.2296	8241	97	48	8	0	124177	5913	4578	114	23	21	1	681192	47239	74	159	94	43	0			4257.8495	0	1084914.6	1512139.3	0	142	83263	11109	153.31112	192.00291	10	1	OB_POP1	insH2B_lfabp	1	0	0	26	14	0	0	0	0	0	0	0	0	0	0	0		0	0	.66		93.42943	38307.17	52423.41									-.9260121	-12284.24	-6.06701	-6463.132	1086.019	928.9936	17.98921	1.536216	-227783.8	-9526.546	-8.745729	4.879009	-21.69024	-6.810017	33.12021	-3074.265	41.68464	-15830.32	3472.82	-6.259751	-11830.81	-.9679292	-.8731733					.0243724	-.115141	-.0249264	-.0397983	-1.537366	-1.325658	-1.580799	-.4910123	1.423559	1.07663	2.191839	.8181891	-1.400404	-1.181657	-1.2169	.0841875	-1.715454	-1.432857	.150265	-1.716278	.4437494	-1.029774	.503332	1.400134
1148	0	0	0	0	2	2	.66	1	OB_Mix1_181201_10dpf_tank26_1600_plate42_e09	0	0	0	0						284	39	6	8896.729	67.011039	0	21	23758	6.4161111	12118	11	48	8	0	127380	5095	3220	98	23	25	1	692315	58147	76	142	99	54	0			4096.3894	0	1046932.4	1458545.5	0	110	106325	9164	135.95107	137.41709	10	1	OB_POP1	insH2B_lfabp	1	0	0	26	14	1	1	1	1	0	0	.66	1		0	1				5.32		-68.03061	63968.12	86337.98									-7.926012	-17038.24	-2.06701	-3260.132	268.0187	-429.0064	1.989213	1.536216	-216660.8	1381.454	-6.745729	-12.12099	-16.69024	4.189983	-52.87979	802.7351	9.684639	7231.679	1527.82	7.200011	-11244.48	-1.781418	-.987138					-.6187044	-.3815735	-.2408659	-1.171819	-2.188099	-1.571841	-.8667555	-.3606589	.6136719	-.2771752	.6041539	.8181891	-1.339587	-.4643387	-.9380031	-.7334914	-1.364139	.0079325	-.9132499	-.115141	-.1067162	-.0710691	.1031461	1.005933
1149	0	0	.66	1	1	1	.66	1	OB_Mix1_181201_10dpf_tank26_1630_plate42_f09	0	0	0	0						285	40	6	8896.729	139.95977	0	25	44956	8.0375556	11778	0	48	8.5	0	123636	4579	2661	103	18	27	1	897114	58079	92	140	111	49	0			3938.8707	14	1055545.7	1476011.4	17	53	103474	4483	141.73593	167.48217	10	1	OB_POP1	insH2B_lfabp	1	0	0	26	14	0	0	0	0	0	0	1	1	0				0		3.32		95.94566	-34978	37542.38									-3.926012	4159.761	-.0670098	-7004.132	-247.9813	-988.0064	6.989213	-3.463784	-11861.84	1313.454	9.254271	-14.12099	-4.690237	-.8100172	-63.87979	462.7351	-47.31536	4380.679	-3153.18	-3.990232	6901.906	-.1599737	.2345783					-1.242943	-.3076701	-.1537068	-.4703636	-.1563005	-1.054758	-.51804	-.51804	.0197696	-1.197754	1.050746	-.7962831	-.5920793	-.4820832	.3514649	-.8313945	-.5559065	-.5873599	-2.286548	-.2318344	-.8426335	-.1568614	-.5857052	1.145204
1150	1	1	2	2	2	2	.66	1	OB_Mix1_181201_10dpf_tank26_1630_plate42_g09	0	0	0	0						286	41	6	8896.729	19.509543	0	29	44147	6.4525778	11745	1	48	8.5	0	121171	4039	2929	105	29	30	1	1000245	58030	73	183	117	59	0			4299.0254	0	1102619.6	1549164.4	0						10	1	OB_POP1	insH2B_lfabp	1	0	0	26	14	1	1	0	0	0	0	1.66	2		1	1		0		8.32		134.6053	39781.83	67131.98									.0739879	3350.761	2.93299	-9469.132	-787.9813	-720.0064	8.989213	7.536217	91269.16	1264.454	-9.745729	28.87901	1.309763	9.189982	-62.87979	429.7351					3041.289	-1.744951	-1.750128					.1926639	.0104445	.1537068	.1116372	-.2049904	-1.545369	-.0237994	-.5920793	-.8181891	-.7459524	1.216027	2.288954	-.2771752	-.4910123	-1.324601	1.002103	-.1325255	.7303277	-1.833915	-.2425767				
1151	0	0	2	2	2	2	.66	1	OB_Mix1_181201_10dpf_tank26_1630_plate42_h09	0	0	0	0						287	42	6	8896.729	122.99495	0	25	45787	5.8836889	9908	21	48	8.5	6	148506	5121	3617	85	17	29	1	1150831	63274	78	204	125	61	1			4189.4944	5	1101901.9	1514412.2	5	83	116616	5676	94.681091	109.31791	10	1	OB_POP1	insH2B_lfabp	1	0	0	26	14	0	0	1	1	0	0	0	0	0	1	1			0	5.66		139.894	21649.26	47145.41									-3.926012	4990.761	1.93299	17865.87	294.0187	-32.00639	-11.01079	-4.463783	241855.2	6508.454	-4.745729	49.87901	9.309763	11.18998	-42.87979	-1407.265	-17.31536	17522.68	-1960.18	-18.20483	7732.906	-2.31384	-1.919288					-.2211187	.0034814	-.0035606	-.4703636	-.1079785	-1.932551	-.1713812	.1955828	.6328771	.260726	-.6328771	-1.07862	.1875036	-.0357032	-.8089736	1.978048	.2591401	.9695347	-.5977601	-.9185455	-.3857029	.2219374	-.4087549	-.2146652
1154	0	0	.66	1	1.66	2	0	0	OB_Mix1_181201_10dpf_tank26_1700_plate42_a10	0	0	0	0						288	43	6	8896.729	0	0	28	25574	7.5824889	8757	33	48	9	0	100320	4777	3726	95	24	21	1	315102	21958	53	121	79	40	0			3932.6739	0	923894.04	1261636.4	0	101	85463	7325	123.26784	119.11354	10	1	OB_POP1	insH2B_lfabp	1	0	0	26	14	.14626016	.1504065	0	0	0	0	0	0				0	0	0	2.4662602		-231.7461	5461.977	-21840.44									-.9260121	-15222.24	-6.06701	-30320.13	-49.98132	76.99361	-1.010787	2.536216	-593873.8	-34807.55	-29.74573	-33.12099	-36.69024	-9.810018	-30.87979	-2558.265	.6846389	-13630.32	-311.1803	4.851184	-14768.81	-.6150403	-.5202844					-1.289506	-1.305665	-1.343911	-.0397983	-1.979403	-1.203352	-1.580799	-1.181657	.2680725	.3691374	.3636916	1.191548	-1.982097	-1.982097	-2.342221	-1.665331	-2.106698	-1.654129	-.3778318	-1.534121	-.1892992	-.915797	-.2074044	.6457927
1155	0	0	.66	1	2	2	0	0	OB_Mix1_181201_10dpf_tank26_1700_plate42_b10	0	0	0	0						289	44	6	8896.729	0	0	31	40508	10.465111	9764	33	48	9	0	126263	5051	3924	99	23	25	1	829615	54307	83	117	110	69	0			4003.054	0	933075.56	1316157.2	0	94	85482	6348	102.33814	108.97263	10	1	OB_POP1	insH2B_lfabp	1	0	0	26	14	1	1	0	0	0	0	1	1			1	0	0		4.66		-161.366	-13098.42	-5464.273									2.073988	-288.2393	-2.06701	-4377.132	224.0187	274.9936	2.989213	1.536216	-79360.84	-2458.546	.2542704	-37.12099	-5.690237	19.18998	-30.87979	-1551.265	-6.315361	-13611.32	-1288.18	-10.35283	-2123.519	2.267582	2.062542					-1.007095	-1.228007	-.9467818	.3322738	-.5125299	-.4904374	-.8667555	-.4379916	.5759207	.5826535	.6919655	.8181891	-.8159006	-.7617612	-.3943932	-1.950486	-.6177484	1.654129	-.3778318	-1.030495	-.2548139	-.9050496	-.3326788	.049727
1156	0	0	1.32	2	2	2	0	0	OB_Mix1_181201_10dpf_tank26_1800_plate42_c10	0	0	0	0						290	45	6	8896.729	0	0	27	47319	7.2620444	11792	13	48	10	0	110022	4401	2115	108	13	25	1	870653	57043	77	163	128	41	0			4153.4067	0	1017264.4	1471764.5	0	49	109385	3308	96.69148	95.501915	10	1	OB_POP1	insH2B_lfabp	1	0	0	26	14	0	0	0	0	0	0	2	2	0		1	0	0	1	5.32		-11.01334	11825.5	68654.68									-1.926012	6522.761	-2.06701	-20618.13	-425.9813	-1534.006	11.98921	-8.463783	-38322.84	277.4538	-5.745729	8.879009	12.30976	-8.810018	-50.87979	476.7351	-51.31536	10291.68	-4328.18	-8.393764	7739.098	-.9354848	-.7407968					-.3740954	-.5688699	-.1753617	-.2083949	.0679067	-1.306971	-.8667555	-.8959993	-.2354234	-2.11056	1.529329	-2.731266	-.6895037	-.5639549	-.860023	.2965984	.3943932	-1.580799	-.8666914	-.2211187	-.9598902	.0142023	-.9712079	-.1353296
1342	0	0	.66	1	2	2	0	0	OB_Mix1_181201_10dpf_tank26_1800_plate42_d10	0	0	0	0						291	46	6	8668.02		0	21	47903	8.5217778	13528	71	48	10		194000	6690	5351	97	24	29	1	1207398	70293	97	150	126	51	0			4151.8223	0	972911.99	1344329.8	0	33	101945	1601	121.2154	120.96294	10	1	OB_POP1	insH2B_lfabp	1	0	0	26	14	0	0	0	0	0	0	1	1	0		1	0	0		3.66		-12.59778	-31902.37	-57921.27									-7.926012	7106.761	1.93299	63359.87	1863.019	1701.994	.9892133	2.536216	298422.2	13527.45	14.25427	-4.120991	10.30976	1.189983	7.120214	2212.735	-67.31536	2851.679	-6035.18	1.754556	12900.52	.2000025	1.009012					-.3965943	-.9399909	-.8305109	-1.171819	.1160116	-.9264119	-.1713812	1.320378	1.881257	1.567112	.5072386	1.191548	.4033254	.4379916	.687111	-.3900689	.3091749	-.3691374	-.0348213	.1643642	-1.419314	-.1929151	-1.771442	.5689279
1157	0	0	2	2	2	2	0	0	OB_Mix1_181201_10dpf_tank26_1830_plate42_e10	0	0	0	0						292	47	6	8599.409	0	0	20	32251	7.0867111	9232	88	48	10.5	2	85625	4757	4096	100	24	18	1	533643	37996	73	113	100	39	0			3901.178	0	890068.97	1189679.6	0	189	77584	10777	126.79145	130.61573	10	1	OB_POP1	insH2B_lfabp	1	0	0	26	14	0	0	0	0	0	0	0	0	0	1	1	0	0	0	4		-263.2421	-15948.25	-76727.01									-8.926012	-8545.239	-9.06701	-45015.13	-69.98132	446.9936	3.989213	2.536216	-375332.8	-18769.55	-9.745729	-41.12099	-15.69024	-10.81002	24.12021	-2083.265	88.68464	-21509.32	3140.82	1.880523	-1988.573	-1.272337	-.3589766					-1.429788	-1.984302	-1.974759	-1.409355	-1.065556	-1.374524	-2.190596	-2.011205	.2111021	.735516	.7801014	1.191548	-1.814373	-1.774688	-1.324601	-2.106698	-1.277919	-1.794178	.115141	-1.21334	1.145204	-1.52412	.4320262	.7083088
1158	1	1	0	0	2	2	.66	1	OB_Mix1_181201_10dpf_tank26_1830_plate42_f10	0	0	0	0						293	48	6	8599.409	45.805014	0	20	32251	7.0867111	10109	62	48	10.5	0	85625	4757	4096	100	24	18	1	533643	37996	73	113	100	39	0			4192.9481	0	918839.72	1267617.8	0	175	81946	11969	141.66356	151.56885	10	1	OB_POP1	insH2B_lfabp	1	0	0	26	14	0	0	1	1	0	0	0	0	0	0	1			0	4.66		28.52803	-102185.3	-156922.7									-8.926012	-8545.239	-9.06701	-45015.13	-69.98132	446.9936	3.989213	2.536216	-375332.8	-18769.55	-9.745729	-41.12099	-15.69024	-10.81002	-1.879786	-1206.265	74.68464	-17147.32	4332.82	4.922248	-1988.573	-1.272337	-.3589766					-.1855754	-1.429788	-1.27671	-1.409355	-1.065556	-1.374524	-2.190596	-2.011205	.2111021	.735516	.7801014	1.191548	-1.814373	-1.774688	-1.324601	-2.106698	-1.277919	-1.794178	-.1046335	-.8170692	.9598902	-1.131629	.6457927	1.131629
1181	0	0	0	0	1.66	2	1.32	2	OB_Mix1_181208_10dpf_tank26_0930_plate43_a01	0	0	0	0						175	28	4	9574.362	21.206025	0	29	41469	4.8266889	16908	26	49	1.5	0	147003	6125	5583	110	23	24	1	921866	57371	92	134	110	54	0			4262.1776	0	1035388.2	1399299.3	0	67	124486	4127	72.931335	83.82814	10	1	OB_POP1	insH2B_lfabp	1	0	0	27	20	0	0	0	0	0	0	1	1	0	0			0		3.98		153.5582	-11809.99	-37742.52									-6.129395	-5704.804	-5.135865	16340	1492.983	1963.846	16.04286	1.701484	-16190.93	2824.755	7.252751	-22.97399	-6.703111	2.02201	-116.917	5489.665	-63.43597	26237.11	-7262.315	-10.3964	-1246.648	-8.187779	-7.393564					.0383051	-.4422154	-.5008492	.1116372	-.397386	-2.114381	-1.00834	.13126	1.568694	1.686123	1.687628	.8181891	-.5089896	-.51804	.3514649	-1.183978	-.6177484	.0079325	-.5244005	.7233832	-.6197677	.4320262	-.6678188	-1.066674
1182	0	0	0	0	1.66	2	.66	1	OB_Mix1_181208_10dpf_tank26_0930_plate43_b01	0	0	0	0						176	29	4	9574.362	57.680388	0	37	52109	7.7996222	17428	19	49	1.5	10	195526	4769	3119	122	31	41	1	1509794	79033	104	187	103	67	0			4178.4149	4	1116347	1512468.3	0	72	152522	6588	89.509156	110.42536	10	1	OB_POP1	insH2B_lfabp	1	0	0	27	20	0	0	0	0	0	0	1	1	0	0			0		3.32		161.6512	53694.71	120824.2									1.870605	4935.196	11.86413	64863	136.983	-500.154	28.04286	9.701484	571737.1	24486.76	19.25275	30.02601	-13.70311	15.02201	-123.917	6009.665	-58.43597	54273.11	-4801.315	-8.835695	3290.118	-5.214846	-5.220087					-.271364	.0661954	-.0106819	.923867	.4854058	-1.125947	1.444017	1.400404	.2313606	-.4292772	2.594832	2.594832	1.214168	.9823055	1.296253	1.242485	-1.121722	1.515101	-.6701255	.8565988	-.5481784	.9826514	-.3028035	-.4320262
1183	1	1	0	0	2	2	.66	1	OB_Mix1_181208_10dpf_tank26_0930_plate43_c01	0	0	0	0						177	30	4	13522.364	32.233158	0	46	54088	13.122578	10727	219	49	1.5	3	152901	5461	4733	84	18	28	1	995957	61789	87	160	111	51	0			4116.2217	0	998721.92	1305031.7	0	128	92278	10835	114.90447	145.48727	10	1	OB_POP1	insH2B_lfabp	1	0	0	27	20	1	1	0	0	0	0	1	1		0	1		0		5.66		7.602376	9055.567	-52904.75									10.8706	6914.196	-1.135865	22238	828.983	1113.846	-9.95714	-3.298516	57900.07	7242.755	2.252752	3.026011	-5.703111	-.9779897	76.08298	-691.3356	-2.435967	-5970.887	-554.3154	-3.236754	-1597.019	2.252861	1.093967					-.5364224	-.6965074	-.9807733	1.684612	.5963291	.0865434	-.3228149	.386175	.9973143	1.230916	-.7327312	-.7962831	-.2936997	-.1232631	-.068124	.160859	-.5559065	-.3691374	.9508773	-.5364224	.2474854	-.5857052	.439835	.3857029
1363	0	0	2	2	1.32	2	2	2	OB_Mix1_181208_10dpf_tank26_0930_plate43_d01	0	0	0	0						178	31	4	7951.072	0	0	26	43691	17.716222	10206	188	49	1.5	0	86636	4126	2613	93	22	21	1	753277	46107	68	168	108	50	0			3862.8116	0	936694.34	1277816.2	0	205	90769	19383	162.07521	195.17353	10	1	OB_POP1	insH2B_lfabp	1	0	0	27	20	1.32	2	0	0	0	0	1	1		1		1	0		7.64		-245.8077	46915.32	57223.23									-9.129395	-3482.804	-8.135865	-44027	-506.017	-1006.154	-.9571403	.7014838	-184779.9	-8439.245	-16.74725	11.02601	-8.703111	-1.97799	45.08298	-1212.336	74.56403	-7479.887	7993.685	15.88052	3264.064	3.819902	5.018459					-1.580953	-1.198929	-1.12989	-.3491401	-.2541715	.9758201	-1.580799	-1.928464	-.6819538	-1.320378	.1508093	.4804396	-1.07663	-1.283357	-1.770299	.5097542	-.7599502	-.4865429	.8170692	-.7233832	1.429103	-.6370699	1.844188	1.547208
1184	.66	1	2	2	2	2	2	2	OB_Mix1_181208_10dpf_tank26_0930_plate43_e01	0	0	0	0						179	32	4	7951.072	0	0	40	56550	17.237756	11668	130	49	1.5	1	99135	4506	3343	88	17	22	1	1193538	52911	68	240	147	46	0			4080.6257	0	981076.66	1346243.9	0	87	95567	7425	77.128356	109.18711	10	1	OB_POP1	insH2B_lfabp	1	0	0	27	20	0	0	0	0	0	0	0	0	0	1	1	1	0	0	7		-27.99361	5441.269	7599.773									4.870605	9376.195	-7.135865	-31528	-126.017	-276.154	-5.95714	-4.298516	255481.1	-1635.245	-16.74725	83.02601	30.29689	-5.97799	-12.91702	249.6644	-43.43597	-2681.887	-3964.315	-20.51736	5442.406	3.341436	3.140944					-.6527943	-.8565988	-.8204988	1.24618	.8112929	.8449852	-1.369362	-1.248016	-.079156	-.1192677	-.338461	-1.07862	.326996	-.8725445	-1.770299	2.948337	1.510208	-1.00834	.3815735	-.2785951	-.3214421	-.4010473	-.1784661	-.9486941
1185	.18640867	.20743034	.4723839	.53869969	.8425	.9375	0	0	OB_Mix1_181208_10dpf_tank26_0930_plate43_f01	0	0	0	0						180	33	4	9639.795	315.54565	1	42	60710	10.703	17180	11	49	1.5	6	206148	4581	2594	108	21	45	1	1752655	97252	90	196	155	70	0			4353.3448	0	1184984.1	1577426.8	0	115	143416	10503	131.96277	134.81265	10	1	OB_POP1	insH2B_lfabp	1	0	0	27	20	0	0	0	0	0	0	1	1	0			0	0		2.5223142		244.7255	101850.3	90973.97									6.870605	13536.2	15.86413	75484.99	-51.01697	-1025.154	14.04286	-.2985162	814598.1	42705.75	5.252751	39.02601	38.29689	18.02201	-131.917	5761.665	-15.43597	45167.11	-886.3154	19.84857	8076.597	-2.275922	-2.785037					.3890729	.3965943	.2629182	1.377836	1.044664	-.4379231	1.982097	1.623744	.0316347	-1.339587	1.529329	.1869051	1.928464	1.928464	.1893222	1.590061	2.038164	1.794178	-.9132499	.7693818	.0106516	.7930271	.3552803	.8734162
