barcode	arid5b_D	arid5b_G	mc4r_D	mc4r_G	negr1_D	negr1_G	pcsk1_D	pcsk1_G	filename_zebrafish	bin_liver	obj_liver	bin_beta	obj_beta	protein	ldl	tc	tg	gluc	Löpnr	pos_bio	batch_bio	area_insexpr	bld	bodyfat	N_beta_cells	beta_cell_volume	mean_mean_insexpr	LiverArea	NrofSpots	batch	tod	annotationquality_lipids	Volume	CellVolume_Av	CellVolume_Stdev	CellInt_Av	CellInt_Stdev	NrCells	isletNr	IV	ISA	IED	IPAL1	IPAL2	IPAL3	ROI_edge	AnnotationQuality_bc_moving	AnnotationQuality_bc_cut	length	Border_size_length	dorsal_area	lateral_area	Border_size_lateral	NrLipids	LiverRefinedArea	LipidArea	AverageLipidsIntensity	AverageLipidsBGIntensity	age	Imaged	Exp	line	energy	cholesterol	glucose	tank	n	lepr_D	lepr_G	pomca_D	pomca_G	pomcb_D	pomcb_G	sec16b_D	sec16b_G	lepr_homo	mc4r_homo	negr1_homo	pcsk1_homo	pomca_homo	sec16b_homo	score1	hdl	beta_cell_volume_Res2	mean_mean_insexpr_Res2	irs1_D	irs1_G	sh2b1_D	sh2b1_G	sim1b_D	sim1b_G	ExperimentName	bdnf_D	bdnf_G	irs2a_D	irs2a_G	irs2b_D	irs2b_G	sim1a_D	sim1a_G	irs1_homo	irs2b_homo	sh2b1_homo	sim1b_homo	score2	experiment	length_Res	dorsal_area_Res	lateral_area_Res	ldl_Res	tg_Res	tc_Res	gluc_Res	NrCells_Res1	Volume_Res1	CellVolume_Av_Res1	CellVolume_Stdev_Res1	CellInt_Av_Res1	CellInt_Stdev_Res1	IV_Res1	ISA_Res1	IED_Res1	IPAL1_Res1	IPAL2_Res1	IPAL3_Res1	LiverArea_Res1	NrofSpots_Res1	NrLipids_Res1	LiverRefinedArea_Res1	LipidArea_Res1	AverageLipidsIntensity_Res1	ldl_Res1	tg_Res1	tc_Res1	gluc_Res1	inttc	inttg	intgluc	intldl	intlength	intdorsal_area	intlateral_area	intNrCells	intVolume	intCellVolume_Av	intCellVolume_Stdev	intCellInt_Av	intCellInt_Stdev	intIV	intISA	intIED	intIPAL1	intIPAL2	intIPAL3	intLiverArea	intNrofSpots	intNrLipids	intLiverRefinedArea	intLipidArea	intAverageLipidsIntensity
1157	0	0	2	2	2	2	0	0	"OB_Mix1_181201_10dpf_tank26_1830_plate42_e10"	0	0	0	0						292	47	6	8599.409	0	0	20	32251	7.0867111	9232	88	48	10.5	2	85625	4757	4096	100	24	18	1	533643	37996	73	113	100	39	0			3901.178	0	890068.97	1189679.6	0	189	77584	10777	126.79145	130.61573	10	1	"OB_POP1"	"insH2B_lfabp"	1	0	0	26	14	0	0	0	0	0	0	0	0	0	1	1	0	0	0	4		-1988.573	-.3589766	0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0	-263.2421	-15948.25	-76727.01					-9.06701	-45015.13	-69.98132	446.9936	3.989213	2.536216	-375332.8	-18769.55	-9.745729	-41.12099	-15.69024	-10.81002	-2083.265	24.12021	88.68464	-21509.32	3140.82	1.880523									-1.483362	-2.188814	-2.179579	-2.378037	-2.287753	-.1112824	.5062254	.4026526	1.099106	-2.075128	-2.042124	-1.627324	-2.375695	-1.463568	-2.126766	-1.336316	.1996603	1.228818	-1.612762	.5885369	.6865415
1158	1	1	0	0	2	2	.66	1	"OB_Mix1_181201_10dpf_tank26_1830_plate42_f10"	0	0	0	0						293	48	6	8599.409	45.805014	0	20	32251	7.0867111	10109	62	48	10.5	0	85625	4757	4096	100	24	18	1	533643	37996	73	113	100	39	0			4192.9481	0	918839.72	1267617.8	0	175	81946	11969	141.66356	151.56885	10	1	"OB_POP1"	"insH2B_lfabp"	1	0	0	26	14	0	0	1	1	0	0	0	0	0	0	1			0	4.66		-1988.573	-.3589766	0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0	28.52803	-102185.3	-156922.7					-9.06701	-45015.13	-69.98132	446.9936	3.989213	2.536216	-375332.8	-18769.55	-9.745729	-41.12099	-15.69024	-10.81002	-1206.265	-1.879786	74.68464	-17147.32	4332.82	4.922248									-.3658448	-1.717811	-1.537674	-2.378037	-2.287753	-.1112824	.5062254	.4026526	1.099106	-2.075128	-2.042124	-1.627324	-2.375695	-1.463568	-2.126766	-.9656031	.0239401	1.058396	-1.270565	.7821622	1.134492
1181	0	0	0	0	1.66	2	1.32	2	"OB_Mix1_181208_10dpf_tank26_0930_plate43_a01"	0	0	0	0						175	28	4	9574.362	21.206025	0	29	41469	4.8266889	16908	26	49	1.5	0	147003	6125	5583	110	23	24	1	921866	57371	92	134	110	54	0			4262.1776	0	1035388.2	1399299.3	0	67	124486	4127	72.931335	83.82814	10	1	"OB_POP1"	"insH2B_lfabp"	1	0	0	27	20	0	0	0	0	0	0	1	1	0	0			0		3.98		-1246.648	-7.393564	0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0	153.5582	-11809.99	-37742.52					-5.135865	16340	1492.983	1963.846	16.04286	1.701484	-16190.93	2824.755	7.252751	-22.97399	-6.703111	2.02201	5489.665	-116.917	-63.43597	26237.11	-7262.315	-10.3964									-.056532	-.6960843	-.7780473	-1.306285	-.3374742	1.438415	1.58618	1.194641	.7978449	-.8410562	-.8871465	.0700189	-1.42948	-.8478944	-.1059713	.7619131	-.3726441	-.5236028	.3365222	-.6367744	-1.217797
1182	0	0	0	0	1.66	2	.66	1	"OB_Mix1_181208_10dpf_tank26_0930_plate43_b01"	0	0	0	0						176	29	4	9574.362	57.680388	0	37	52109	7.7996222	17428	19	49	1.5	10	195526	4769	3119	122	31	41	1	1509794	79033	104	187	103	67	0			4178.4149	4	1116347	1512468.3	0	72	152522	6588	89.509156	110.42536	10	1	"OB_POP1"	"insH2B_lfabp"	1	0	0	27	20	0	0	0	0	0	0	1	1	0	0			0		3.32		3290.118	-5.220087	0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0	161.6512	53694.71	120824.2					11.86413	64863	136.983	-500.154	28.04286	9.701484	571737.1	24486.76	19.25275	30.02601	-13.70311	15.02201	6009.665	-123.917	-58.43597	54273.11	-4801.315	-8.835695									-.4401395	-.0495381	-.2256439	1.080177	.8354205	-.0913491	-.6301882	2.129955	2.37862	.9663666	.5569938	1.118958	1.058541	-1.331207	1.457768	.8919084	-.5240082	-.4396451	1.076836	-.1676589	-.5436459
1183	1	1	0	0	2	2	.66	1	"OB_Mix1_181208_10dpf_tank26_0930_plate43_c01"	0	0	0	0						177	30	4	13522.364	32.233158	0	46	54088	13.122578	10727	219	49	1.5	3	152901	5461	4733	84	18	28	1	995957	61789	87	160	111	51	0			4116.2217	0	998721.92	1305031.7	0	128	92278	10835	114.90447	145.48727	10	1	"OB_POP1"	"insH2B_lfabp"	1	0	0	27	20	1	1	0	0	0	0	1	1		0	1		0		5.66		-1597.019	1.093967	0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0	7.602376	9055.567	-52904.75					-1.135865	22238	828.983	1113.846	-9.95714	-3.298516	57900.07	7242.755	2.252752	3.026011	-5.703111	-.9779897	-691.3356	76.08298	-2.435967	-5970.887	-554.3154	-3.236754									-.7027037	-.9719756	-1.221869	-.6920211	-.1492845	.7123213	1.043265	-.9674216	-.8115296	-.594444	-.5709435	-.3339239	-.1039646	-.7920287	-.5285268	-.6777131	1.071899	.3978953	-.7634166	.5968251	.2890565
1363	0	0	2	2	1.32	2	2	2	"OB_Mix1_181208_10dpf_tank26_0930_plate43_d01"	0	0	0	0						178	31	4	7951.072	0	0	26	43691	17.716222	10206	188	49	1.5	0	86636	4126	2613	93	22	21	1	753277	46107	68	168	108	50	0			3862.8116	0	936694.34	1277816.2	0	205	90769	19383	162.07521	195.17353	10	1	"OB_POP1"	"insH2B_lfabp"	1	0	0	27	20	1.32	2	0	0	0	0	1	1		1		1	0		7.64		3264.064	5.018459	0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0	-245.8077	46915.32	57223.23					-8.135865	-44027	-506.017	-1006.154	-.9571403	.7014838	-184779.9	-8439.245	-16.74725	11.02601	-8.703111	-1.97799	-1212.336	45.08298	74.56403	-7479.887	7993.685	15.88052									-1.620191	-1.495142	-1.403759	-1.774688	-2.212984	-.9790978	-1.51976	-.17915	.4635503	-1.395136	-1.601902	-2.055068	.2644914	-.9845589	-.6669922	-.9021353	.856825	1.475481	-.8156474	1.972578	1.638832
1184	.66	1	2	2	2	2	2	2	"OB_Mix1_181208_10dpf_tank26_0930_plate43_e01"	0	0	0	0						179	32	4	7951.072	0	0	40	56550	17.237756	11668	130	49	1.5	1	99135	4506	3343	88	17	22	1	1193538	52911	68	240	147	46	0			4080.6257	0	981076.66	1346243.9	0	87	95567	7425	77.128356	109.18711	10	1	"OB_POP1"	"insH2B_lfabp"	1	0	0	27	20	0	0	0	0	0	0	0	0	0	1	1	1	0	0	7		5442.406	3.140944	0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0	-27.99361	5441.269	7599.773					-7.135865	-31528	-126.017	-276.154	-5.95714	-4.298516	255481.1	-1635.245	-16.74725	83.02601	30.29689	-5.97799	249.6644	-12.91702	-43.43597	-2681.887	-3964.315	-20.51736									-.8362657	-1.138844	-1.067129	-1.594789	-1.601902	-.3925928	-.3322738	-.5957491	-1.102735	-.0059493	-1.218323	-2.055068	2.653686	1.173873	-1.227206	-.3855046	.4755721	-.1747148	-.6135262	-.0243386	-1.064502
1185	.18640867	.20743034	.4723839	.53869969	.8425	.9375	0	0	"OB_Mix1_181208_10dpf_tank26_0930_plate43_f01"	0	0	0	0						180	33	4	9639.795	315.54565	1	42	60710	10.703	17180	11	49	1.5	6	206148	4581	2594	108	21	45	1	1752655	97252	90	196	155	70	0			4353.3448	0	1184984.1	1577426.8	0	115	143416	10503	131.96277	134.81265	10	1	"OB_POP1"	"insH2B_lfabp"	1	0	0	27	20	0	0	0	0	0	0	1	1	0			0	0		2.5223142		8076.597	-2.785037	0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0	244.7255	101850.3	90973.97					15.86413	75484.99	-51.01697	-1025.154	14.04286	-.2985162	814598.1	42705.75	5.252751	39.02601	38.29689	18.02201	5761.665	-131.917	-15.43597	45167.11	-886.3154	19.84857									.3258531	.4577404	.1686032	1.594789	1.094504	-.3040682	-1.532509	1.053179	.1550559	1.64639	1.677962	-.0981035	1.413042	1.651061	1.725736	.813209	-.7642007	.1959361	.8401359	.5236028	.8500733
1186	0	0	2	2	2	2	2	2	"OB_Mix1_181208_10dpf_tank26_0930_plate43_g01"	0	0	0	0						181	34	4	9639.795	206.9708	0	43	49663	18.564778	9159	81	49	1.5	6	165931	5028	3183	94	20	33	1	15	28					0			3983.9872	0	980418.7	1337361.5	0	114	82455	12295	168.20888	208.21647	10	1	"OB_POP1"	"insH2B_lfabp"	1	0	0	27	20	.14626016	.1504065	0	0	0	0	1	1		1	1	1	0		7.1462602		-3733.307	4.976809	0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0	-124.6322	42875.58	51093.61					3.864135	35268	395.983	-436.154	.0428597	-1.298516	-938041.9	-54518.25				-49.97799	-2259.335	-61.91702	-16.43597	-15793.89	905.6846	14.64998									-1.19811	-1.1454	-1.11142	-.0039662	.1613275	.2423044	-.5358481	-.0812677	-.1630766	-2.730225	-2.655828					-1.370496	.163156	.1711858	-1.225128	.8600954	1.863348
1109	.66	1	.4723839	.53869969	2	2	.66	1	"OB_Mix1_181208_10dpf_tank26_1030_plate44_a03"	0	0	0	0						182	35	4	9076.887	50.89446	0	21	35147	10.645222	11623	427	49	2.5	0	93481	4064	3486	90	20	23	1	648396	44097	71	140	97	52	1			3976.0859	0	896588.75	1210584.7	0	224	94169	18980	106.89133	142.40924	10	1	"OB_POP1"	"insH2B_lfabp"	1	0	0	27	20	.14626016	.1504065	0	0	0	0	0	0			1		0	0	4.2786441		-1465.415	-1.013789	0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0	-132.5334	-37839.9	-71400.77					-6.135865	-37182	-568.017	-133.154	-3.95714	-1.298516	-289660.9	-10449.25	-13.74725	-16.97399	-19.70311	.0220103	204.6644	284.083	93.56403	-4079.887	7590.685	-9.512003									-1.248772	-2.119361	-1.995163	-1.432857	-1.804184	-1.062575	-.1860814	-.4307273	-.1630766	-1.784348	-1.746661	-1.761523	-1.127446	-1.699782	-.388762	-.400281	2.591718	1.764369	-.6865415	1.863348	.0835354
1300	0	0	1	1	1.32	2	1	1	"OB_Mix1_181208_10dpf_tank26_1030_plate44_a04"	0	0	0	0						190	43	4	9076.887	105.18188	1	22	49808	11.130889	14187	9	49	2.5	10	147575	4760	4078	80	21	31	1	1052018	63549	92	147	116	58	0			4358.9368	0	1162643.4	1572492.1	0	80	123431	7306	127.75382	146.16116	10	1	"OB_POP1"	"insH2B_lfabp"	1	0	0	27	20	0	0	0	0	0	0	0	0	0				0	0	3.32		12432.68	-.6280541	0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0	250.3175	77305.42	83008.53					1.864135	16912	127.983	458.846	-13.95714	-.2985162	113961.1	9002.755	7.252751	-9.973989	-.7031112	6.02201	2768.665	-133.917	-50.43597	25182.11	-4083.315	9.232107									.3658448	.2998322	.1402987	-.2586749	-.3207264	-.1052981	.4837385	-1.326017	.1550559	-.3883125	-.4665487	.0700189	-.7676836	-.5079834	.4876522	.170091	-.8842991	-.3108764	.296314	-.0591366	.7221857
1110	0	0	2	2	0	0	0	0	"OB_Mix1_181208_10dpf_tank26_1030_plate44_b03"	0	0	0	0						183	36	4	9076.887	16.116579	0	17	34666	7.5494889	10144	115	49	2.5	0	88907	4445	3343	97	21	20	1	789853	47602	84	131	99	51	0			3703.2524	13	992890.01	1374356.7	21	91	94138	8792	106.45851	136.44441	10	1	"OB_POP1"	"insH2B_lfabp"	1	0	0	27	20	.14626016	.1504065	0	0	0	0	0	0		1	0	0	0	0	2.1462602		1105.202	-3.709794	0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0	-106.8359	8473.69	52929.75					-9.135865	-41756	-187.017	-276.154	3.04286	-.2985162	-148203.9	-6944.245	-.7472485	-25.97399	-17.70311	-.9779897	-1274.336	-27.91702	-39.43597	-4110.887	-2597.315	-6.577013									-2.118261	-1.02251	-.9077379	-1.941355	-2.058346	-.4932507	-.3322738	.1430434	.1550559	-1.306285	-1.472734	-.6069868	-1.598766	-1.537366	-.5285268	-.944025	.3910358	-.1167306	-.6953694	.1959361	.0521727
1103	0	0	1	1	0	0	0	0	"OB_Mix1_181208_10dpf_tank26_1030_plate44_b04"	0	0	0	0						191	44	4	11511.325	0	0	31	46736	11.9482	10081	5	49	2.5	0	116406	4311	3359	104	23	27	1	989606	57108	72	169	117	57	0			4183.9512	0	1029406.7	1418320.3	0	129	94194	11017	105.67816	106.30338	10	1	"OB_POP1"	"insH2B_lfabp"	1	0	0	27	20	1	1	0	0	0	0	2	2			0	0	0	1	4		2494.543	.4555906	0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0	75.33183	13043.29	23675.73					-2.135865	-14257	-321.017	-260.154	10.04286	1.701484	51549.07	2561.755	-12.74725	12.02601	.2968889	5.02201	-1337.336	-137.917	-1.435967	-4054.887	-372.3153	9.660625									-.4213531	-.7629318	-.686609	-.8524086	-1.161956	-.6920211	-.3092349	.7602965	.7978449	-.6087027	-.9109119	-1.690622	.3228415	-.4497839	.3566717	-.9710682	-1.13475	.4129931	-.673399	.6261651	.034773
1111	0	0	0	0	0	0	0	0	"OB_Mix1_181208_10dpf_tank26_1030_plate44_c03"	0	0	0	0						184	37	4	9076.887	0	0	20	28074	9.8700222	11893	222	49	2.5	0	124948	4628	4074	91	18	27	1	1017259	55322	94	133	121	47	0			3965.3001	0	934870	1282392	0	158	98659	14274	121.53222	152.58804	10	1	"OB_POP1"	"insH2B_lfabp"	1	0	0	27	20	.14626016	.1504065	0	0	0	0	1	1		0	0	0	0		1.1462602		-7775.511	-1.689057	0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0	-143.3193	4692.82	6252.191					-2.135865	-5715.004	-4.016973	454.846	-2.95714	-3.298516	79202.07	775.7552	9.252751	-23.97399	4.296889	-4.97799	474.6645	79.08298	27.56403	410.1129	2884.685	-.6181864									-1.27922	-1.505667	-1.376203	-.8524086	-.9290791	-.2382221	.4748125	-.3727686	-.8115296	-.4977349	-1.018281	.2360458	-1.469417	-.2356629	-1.058541	-.3056241	1.093406	.8156474	-.4841294	1.225128	.5275944
1104	0	0	1	1	2	2	.66	1	"OB_Mix1_181208_10dpf_tank26_1030_plate44_c04"	0	0	0	0						192	45	4	11511.325	291.7949	0	21	36525	7.8514667	9416	322	49	2.5	3	91480	4574	2869	106	18	20	1	641246	41125	64	145	114	44	0			3966.6688	0	860759.89	1171555.8	0	137	81162	9545	83.675736	112.71408	10	1	"OB_POP1"	"insH2B_lfabp"	1	0	0	27	20	1	1	0	0	0	0	1	1			1		0		5.66		-87.41505	-2.641823	0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0	-141.9506	-69956.78	-105325.8					-9.135865	-39183	-58.01697	-750.154	12.04286	-3.298516	-296810.9	-13421.25	-20.74725	-11.97399	-2.703111	-7.97799	-2002.336	179.083	6.564033	-17086.89	-1844.315	-15.96135									-1.263849	-2.592187	-2.36293	-1.941355	-1.8916	-.3207264	-.9899016	.9119988	-.8115296	-1.846129	-1.941355	-2.284732	-.8450388	-.6227642	-1.5846	-1.295671	1.870665	.4978563	-1.335563	.3586812	-.7634166
1307	1.66	2	1	1	1.32	2	0	0	"OB_Mix1_181208_10dpf_tank26_1030_plate44_d03"	0	0	0	0						185	38	4	9076.887	0	0	51	42593	14.534511	8027	238	49	2.5	0	83447	4392	4438	83	24	19	1	726428	43546	71	141	105	66	0			3959.3901	0	891205.44	1199698.5	0	168	70790	15117	125.29977	154.07768	10	1	"OB_POP1"	"insH2B_lfabp"	1	0	0	27	20	.14626016	.1504065	0	0	.03504043	.03504043	0	0				0	0	0	4.5013006		-16906.54	-.1224604	0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0	-149.2292	-36642.18	-73238.2					-10.13587	-47216	-240.017	818.846	-10.95714	2.701484	-211628.9	-11000.25	-13.74725	-15.97399	-11.70311	14.02201	-3391.335	95.08298	37.56403	-27458.89	3727.685	2.308297									-1.302859	-2.152791	-2.07857	-2.129319	-2.451139	-.575618	.8247319	-1.049737	1.099106	-1.472734	-1.784348	-1.761523	-1.083329	-1.18186	1.355811	-1.933245	1.174714	.954549	-1.948814	1.37029	.651749
1105	0	0	0	0	2	2	1	1	"OB_Mix1_181208_10dpf_tank26_1030_plate44_d04"	0	0	0	0						193	46	4	11511.325	22.054266	0	24	55295	9.1843111	10279	41	49	2.5	0	95962	3554	3653	89	23	27	1	849612	51273	75	157	105	52	0			4152.8558	8	1022378.5	1378902.6	0	100	91712	8129	146.62096	172.74846	10	1	"OB_POP1"	"insH2B_lfabp"	1	0	0	27	20	.14626016	.1504065	0	0	0	0	0	0		0	1		0	0	3.1462602		16393.87	-1.608774	0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0	227.9479	-78670.24	1111.1					-2.135865	-34701	-1078.017	33.84604	-4.95714	1.701484	-88444.93	-3273.245	-9.747249	.0260106	-11.70311	.0220103	-1139.336	-101.917	-30.43597	-6536.887	-3260.315	13.08773									-.5725641	-.8047206	-.8920149	-.8524086	-1.711302	-1.824755	.0378074	-.5013657	.7978449	-1.101752	-1.297032	-1.396116	-.2810625	-1.18186	-.388762	-.8469937	-.1683564	-.0121684	-.7964036	.0765599	1.247524
1112	1.66	2	0	0	0	0	1	1	"OB_Mix1_181208_10dpf_tank26_1030_plate44_e03"	0	0	0	0						186	39	4	9076.887	0	0	60	44851	20.6408	8281	175	49	2.5	0	123934	4426	4120	92	22	28	1	969482	55343	90	150	107	49	0			3999.3055	0	944290.77	1233643.2	0	153	69814	13895	166.85731	198.79544	10	1	"OB_POP1"	"insH2B_lfabp"	1	0	0	27	20	.14626016	.1504065	0	0	0	0	1	1		0	0		0		4.1462602		-21514.68	5.08444	0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0	-109.3138	709.5859	-60926.89					-1.135865	-6729.004	-206.017	500.846	-1.95714	.7014838	31425.07	796.7552	5.252751	-6.973989	-9.703111	-2.97799	-3137.335	32.08298	22.56403	-28434.89	2505.685	18.61765									-1.150349	-1.416341	-1.822756	-.6920211	-.9600594	-.5203092	.5358481	-.287027	.4635503	-.6473506	-1.011643	-.0981035	-.654579	-1.0378	-.7920287	-1.797189	.7756997	.7312402	-2.051463	1.141134	1.772673
1106	0	0	1	1	1.66	2	1.66	2	"OB_Mix1_181208_10dpf_tank26_1030_plate44_e04"	0	0	0	0						194	47	4	11511.325	0	0	54	55821	14.929356	14409	302	49	2.5	0	198554	5225	4123	88	26	38	1	12	25					0			4014.9006	0	921770.63	1270847.8	0	187	108535	11966	94.07331	113.6183	10	1	"OB_POP1"	"insH2B_lfabp"	1	0	0	27	20	0	0	0	0	0	0	1	1	0				0		5.32		-5967.253	1.13831	0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0	-93.71873	-27957.71	-32174.56					8.864135	67890.99	592.983	503.846	-5.95714	4.701484	-938044.9	-54521.25				-49.97799	2990.665	159.083	56.56403	10286.11	576.6846	-6.074312									-1.086354	-1.660916	-1.462318	.7148795	.916934	.4643387	.5427505	-.5957491	1.595571	-3.159154	-3.159154					.2311611	1.71717	1.196189	-.1711858	.7774502	-.3512758
1113	1	1	2	2	0	0	.66	1	"OB_Mix1_181208_10dpf_tank26_1030_plate44_f03"	0	0	0	0						187	40	4	9076.887	14.420097	0		62902	15.727578	8781	288	49	2.5	0	120263	4810	5882	89	21	25	1	1091534	55848	91	132	131	51	0			4097.8603	6	952694.7	1264806.5	0	163	79466	17236	97.530088	134.9508	10	1	"OB_POP1"	"insH2B_lfabp"	1	0	0	27	20	.14626016	.1504065	0	0	0	0	0	0		1	0		0	0	3.8062602		-14144.34	-1.22783	0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0	127.0245	-102440.8	-83178.42					-4.135865	-10400	177.983	2262.846	-4.95714	-.2985162	153477.1	1301.755	6.252751	-24.97399	14.29689	-.9779897	-2637.335	145.083	32.56403	-18782.89	5846.685	-14.66212									-.7886307	-1.380038	-1.572822	-1.189667	-1.073096	-.0237994	1.823326	-.5013657	.1550559	-.2874939	-.9984979	-.0259887	-1.530892	.3039756	-.5285268	-1.633713	1.560295	.895876	-1.485886	1.625659	-.217246
1114	0	0	1	1	2	2	1.32	2	"OB_Mix1_181208_10dpf_tank26_1030_plate44_g03"	0	0	0	0						188	41	4	9076.887	11.875374	0	32	40731	18.789067	6185	152	49	2.5	0	102014	3188	2122	99	28	32	1	1155916	58612	97	157	101	57	0			3955.1314	0	904514.16	1291573.5	0	186	88953	14382	112.57331	157.18427	10	1	"OB_POP1"	"insH2B_lfabp"	1	0	0	27	20	.14626016	.1504065	0	0	0	0	1	1			1		0		5.4662602		-4273.361	6.030804	0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0	-153.4879	-21654.81	20944.93					2.864135	-28649	-1444.017	-1497.154	5.04286	6.701484	217859.1	4065.755	12.25275	.0260106	-15.70311	5.02201	-5233.335	9.082982	55.56403	-9295.887	2992.685	-12.17219									-1.310902	-1.891309	-1.341013	-.1372632	-1.484568	-2.451139	-2.260189	.3160366	1.968825	-.1172707	-.8076297	.5020534	-.2810625	-1.418479	.3566717	-2.870922	.6290268	1.185592	-.9168461	1.232525	.220807
1115	0	0	0	0	0	0	1	1	"OB_Mix1_181208_10dpf_tank26_1030_plate44_h03"	0	0	0	0						189	42	4	9076.887	0	0	47	46986	11.773289	10578	241	49	2.5	1	166238	4889	4587	91	21	34	1	1171018	74262	93	167	109	67	0			4298.7193	0	992531.13	1371455.7	0	173	83972	15706	131.06646	156.04291	10	1	"OB_POP1"	"insH2B_lfabp"	1	0	0	27	20	0	0	0	0	0	0	0	0	0	0	0		0	0	1		-9461.924	-2.483955	0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0	190.0999	-69070.77	-85391.06					4.864135	35575	256.983	967.846	-2.95714	-.2985162	232961.1	19715.76	8.252751	10.02601	-7.703111	15.02201	-840.3356	98.08298	42.56403	-14276.89	4316.685	6.965389									.1115223	-1.028287	-.9183456	.13126	.1693691	.0813966	.933051	-.3727686	.1550559	-.0893579	.2833628	.1626254	.2172347	-.9095548	1.457768	-.7169629	1.202435	1.03139	-1.154571	1.445188	.8108084
1118	1	1	.4723839	.53869969	.8425	.9375	.36283828	.4290429	"OB_Mix1_181208_10dpf_tank27_1130_plate45_a05"	0	0	0	0						195	48	4	11511.325	61.073352	0	27	50974	11.797111	9128	127	49	3.5	0	81817	3557	1894	76	19	23	1	726240	47500	77	140	107	48	0			3984.629	0	900297.24	1189410.4	0	129	77859	12294	138.86636	171.49904	10	1	"OB_POP1"	"insH2B_lfabp"	1	0	0	28	12	.14626016	.1504065	0	0	0	0	0	0					0	0	2.8239823		7156.204	-.0830401	0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0	-102.9032	-51723.64	-122683.2					-6.452808	-46263.63	-915.1032	-1430.747	-17.05696	-.2346287	-265116.1	-12152.72	-7.747249	-13.9962	-9.658367	-5.438596	-2198.055	3.389039	6.6488	-17699.55	1876.283	4.484323									-1.19112	-2.031204	-2.218815	-1.432857	-2.540293	-1.804184	-2.654759	-1.534924	-.5036122	-1.484568	-1.496614	-1.184931	-1.127446	-1.0378	-.9095548	-1.397223	.4622123	.4129931	-1.587745	.8550736	1.070649
1127	0	0	0	0	.8425	.9375	1	1	"OB_Mix1_181208_10dpf_tank27_1130_plate45_a06"	0	0	0	0						203	7	5	13859.527	0	0	43	36107	8.9425111	9925	148	49	3.5	0	121366	4335	3405	91	20	28	1	808510	55851	75	154	110	54	0			4020.1599	0	1002819.2	1399508.7	0	145	86452	10093	123.66134	149.08132	10	1	"OB_POP1"	"insH2B_lfabp"	1	0	0	28	12	.14626016	.1504065	0	0	0	0	0	0		0			0	0	1.9887602		-19917.26	-3.412124	0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0	-67.37228	36793	68158					-1.452808	-6714.629	-137.1032	80.25291	-2.056957	.7653713	-182846.1	-3801.72	-9.747249	.0037971	-6.658367	.5614043	-1401.055	24.38904	22.6488	-9106.551	-324.717	1.936627									-1.055966	-.9449456	-.7733242	-.6920211	-1.018281	-.6620933	-.2595147	-.3727686	-.1630766	-1.243706	-.9919897	-1.396116	-.4564184	-.8478944	-.1059713	-1.050877	.6001127	.6009846	-1.028436	.4530879	.6093351
